,user_id,timestamp,weekday,hour,voronoi_id,states
63,1,2019-01-17 05:15:00,4,5,19,"[Row(neighbors=19, props=1.0)]"
64,1,2019-01-17 05:20:00,4,5,19,"[Row(neighbors=19, props=1.0)]"
65,1,2019-01-17 05:25:00,4,5,19,"[Row(neighbors=19, props=1.0)]"
66,1,2019-01-17 05:30:00,4,5,19,"[Row(neighbors=19, props=1.0)]"
67,1,2019-01-17 05:35:00,4,5,19,"[Row(neighbors=19, props=1.0)]"
68,1,2019-01-17 05:40:00,4,5,19,"[Row(neighbors=19, props=1.0)]"
69,1,2019-01-17 05:45:00,4,5,19,"[Row(neighbors=19, props=1.0)]"
70,1,2019-01-17 05:50:00,4,5,19,"[Row(neighbors=19, props=1.0)]"
71,1,2019-01-17 05:55:00,4,5,19,"[Row(neighbors=19, props=1.0)]"
72,1,2019-01-17 06:00:00,4,6,19,"[Row(neighbors=19, props=1.0)]"
73,1,2019-01-17 06:05:00,4,6,19,"[Row(neighbors=19, props=1.0)]"
74,1,2019-01-17 06:10:00,4,6,19,"[Row(neighbors=19, props=1.0)]"
75,1,2019-01-17 06:15:00,4,6,19,"[Row(neighbors=19, props=1.0)]"
76,1,2019-01-17 06:20:00,4,6,19,"[Row(neighbors=19, props=1.0)]"
77,1,2019-01-17 06:25:00,4,6,19,"[Row(neighbors=19, props=1.0)]"
78,1,2019-01-17 06:30:00,4,6,19,"[Row(neighbors=19, props=1.0)]"
79,1,2019-01-17 06:35:00,4,6,19,"[Row(neighbors=19, props=1.0)]"
80,1,2019-01-17 06:40:00,4,6,19,"[Row(neighbors=19, props=1.0)]"
81,1,2019-01-17 06:45:00,4,6,19,"[Row(neighbors=19, props=1.0)]"
82,1,2019-01-17 06:50:00,4,6,19,"[Row(neighbors=19, props=1.0)]"
83,1,2019-01-17 06:55:00,4,6,19,"[Row(neighbors=19, props=1.0)]"
84,1,2019-01-17 07:00:00,4,7,19,"[Row(neighbors=19, props=1.0)]"
85,1,2019-01-17 07:05:00,4,7,19,"[Row(neighbors=19, props=1.0)]"
86,1,2019-01-17 07:10:00,4,7,19,"[Row(neighbors=19, props=1.0)]"
87,1,2019-01-17 07:15:00,4,7,19,"[Row(neighbors=19, props=1.0)]"
88,1,2019-01-17 07:20:00,4,7,19,"[Row(neighbors=19, props=1.0)]"
89,1,2019-01-17 07:25:00,4,7,19,"[Row(neighbors=19, props=1.0)]"
90,1,2019-01-17 07:30:00,4,7,19,"[Row(neighbors=19, props=1.0)]"
91,1,2019-01-17 07:35:00,4,7,19,"[Row(neighbors=19, props=1.0)]"
92,1,2019-01-17 07:40:00,4,7,19,"[Row(neighbors=19, props=1.0)]"
93,1,2019-01-17 07:45:00,4,7,19,"[Row(neighbors=19, props=1.0)]"
