,y,x,updates
1555,7.0,83.0,0.0023105858772986543
1556,7.0,49.0,0.0001878172604041333
1557,7.0,86.0,0.006642186628608898
1558,7.0,114.0,0.002963681574272765
1559,7.0,51.0,0.0034694256297683568
1560,7.0,61.0,0.010478281852666348
1561,7.0,47.0,0.023459803942240395
1562,7.0,20.0,2.5374948528267017e-05
1563,7.0,41.0,0.0010743982837229087
1564,7.0,28.0,0.006676997684508963
1565,7.0,94.0,0.006642186628608898
1566,7.0,24.0,0.002258343335336782
1567,7.0,40.0,0.006192113917645682
1568,2.0,61.0,0.00659998467750548
1569,2.0,92.0,0.001797570781674453
1570,2.0,88.0,0.0035774748649570623
1571,2.0,28.0,0.002242770051253692
1572,2.0,60.0,0.001797570781674453
1573,2.0,91.0,0.006342780587275881
1574,2.0,108.0,0.006342780587275881
1575,2.0,26.0,0.04023134689556533
1576,2.0,58.0,0.006342780587275881
1577,2.0,114.0,0.0403187962862434
1578,2.0,62.0,0.001985565961024093
1579,2.0,35.0,0.001985565961024093
1580,2.0,56.0,0.0012410097035439134
1581,2.0,69.0,0.001071255003992378
1582,2.0,113.0,0.007326586200590195
1583,2.0,102.0,0.0027813763949887673
1584,2.0,86.0,0.00025720409022959916
1585,2.0,14.0,0.04023134689556533
1586,2.0,30.0,0.001985565961024093
1587,2.0,76.0,0.0036649242556351263
1588,2.0,55.0,0.0009838056133143142
1589,2.0,106.0,0.005563040825981156
1590,2.0,11.0,0.0009838056133143142
1591,2.0,39.0,0.006342780587275881
1592,2.0,77.0,0.0038346789551866618
1593,2.0,15.0,0.001985565961024093
1594,2.0,70.0,0.019413763627648187
1595,2.0,107.0,0.019413763627648187
1596,2.0,51.0,0.003056820965016471
1597,2.0,49.0,0.04023134689556533
1598,2.0,59.0,0.00659998467750548
1599,2.0,19.0,0.010785424463814523
1600,2.0,93.0,0.0036649242556351263
1601,2.0,33.0,0.002242770051253692
1602,2.0,27.0,0.0035774748649570623
1603,2.0,4.0,0.0403187962862434
1604,2.0,47.0,0.019501213018326254
1605,2.0,84.0,0.001985565961024093
1606,2.0,41.0,0.0009838056133143142
1607,2.0,64.0,0.007326586200590195
1608,2.0,37.0,0.0029693715743384073
1609,2.0,3.0,0.0035774748649570623
1610,2.0,17.0,0.00025720409022959916
1611,2.0,1.0,0.006342780587275881
1612,2.0,65.0,0.00659998467750548
1613,2.0,104.0,0.00025720409022959916
1614,2.0,2.0,0.007326586200590195
1615,2.0,9.0,0.0020730153517021566
1616,2.0,46.0,8.744939067806371e-05
1617,2.0,73.0,0.019413763627648187
1618,2.0,20.0,0.006342780587275881
1619,2.0,74.0,0.006342780587275881
1620,2.0,96.0,0.005563040825981156
1621,2.0,94.0,0.00025720409022959916
1622,2.0,72.0,0.2816194459150686
1623,2.0,22.0,0.04023134689556533
1624,2.0,43.0,0.001985565961024093
1625,2.0,10.0,0.001985565961024093
1626,2.0,63.0,0.001985565961024093
1627,2.0,97.0,0.0403187962862434
1628,2.0,89.0,0.0035774748649570623
1629,2.0,48.0,0.002242770051253692
1630,2.0,54.0,0.002242770051253692
1631,2.0,57.0,0.003783136742698546
1632,2.0,75.0,0.0970688201743307
1633,2.0,68.0,0.019501213018326254
1634,2.0,83.0,0.006430229977953944
1635,2.0,52.0,0.0012410097035439134
1636,2.0,53.0,0.006342780587275881
1637,2.0,82.0,0.0074140355912682586
1638,2.0,13.0,0.006430229977953944
1639,2.0,5.0,0.001985565961024093
1640,2.0,79.0,0.0029693715743384073
1641,2.0,80.0,0.00025720409022959916
1642,2.0,111.0,0.0027813763949887673
1643,2.0,7.0,0.0038346789551866618
1644,2.0,105.0,0.00025720409022959916
1645,2.0,23.0,8.744939067806371e-05
1646,2.0,24.0,8.744939067806371e-05
1647,2.0,29.0,0.006342780587275881
1648,2.0,34.0,0.001985565961024093
1649,2.0,45.0,0.003783136742698546
1650,2.0,44.0,0.001071255003992378
1651,2.0,40.0,0.0036649242556351263
1652,2.0,71.0,8.744939067806371e-05
1653,2.0,103.0,0.0020730153517021566
1654,56.0,24.0,0.002814299902722928
1655,56.0,9.0,0.002848840725830076
1656,56.0,105.0,0.008277353082167637
1657,56.0,41.0,0.0003798410744165049
1658,56.0,61.0,0.013176393082648057
1659,56.0,13.0,0.002979808008781632
1660,56.0,22.0,0.00016550810605870455
1661,56.0,69.0,0.0032286818002465805
1662,56.0,77.0,0.009658593317040325
1663,56.0,39.0,3.454082310714789e-05
1664,56.0,46.0,0.002814299902722928
1665,56.0,56.0,0.008657194156584141
1666,56.0,59.0,0.008442861188226342
1667,56.0,70.0,0.007530071174831215
1668,56.0,58.0,3.454082310714789e-05
1669,56.0,52.0,0.008822702262642847
1670,56.0,97.0,0.0035141627100219544
1671,56.0,113.0,0.0003798410744165049
1672,56.0,89.0,0.0014157810579798352
1673,56.0,93.0,0.004195540137595615
1674,56.0,76.0,0.004195540137595615
1675,56.0,47.0,0.010309830254446994
1676,56.0,73.0,0.007530071174831215
1677,56.0,79.0,0.0003798410744165049
1678,56.0,17.0,0.008277353082167637
1679,56.0,54.0,0.008311893905274785
1680,56.0,19.0,0.3472624917557705
1681,56.0,68.0,0.010309830254446994
1682,56.0,82.0,0.0038940037844384595
1683,56.0,11.0,0.0003798410744165049
1684,56.0,2.0,0.0005453491804752094
1685,56.0,23.0,0.002814299902722928
1686,56.0,103.0,0.002814299902722928
1687,56.0,83.0,0.002848840725830076
1688,56.0,48.0,0.008977215889466664
1689,56.0,60.0,0.05788404015070911
1690,56.0,14.0,3.454082310714789e-05
1691,56.0,114.0,0.0035141627100219544
1692,56.0,26.0,3.454082310714789e-05
1693,56.0,75.0,0.037477652544741606
1694,56.0,80.0,0.008277353082167637
1695,56.0,40.0,0.004230080960702763
1696,56.0,108.0,3.454082310714789e-05
1697,56.0,7.0,0.009693134140147473
1698,56.0,55.0,0.0003798410744165049
1699,56.0,106.0,0.0013812402348726872
1700,56.0,65.0,0.008977215889466664
1701,56.0,86.0,0.008277353082167637
1702,56.0,104.0,0.008277353082167637
1703,56.0,107.0,0.007495530351724067
1704,56.0,72.0,0.00016550810605870455
1705,56.0,3.0,0.0014157810579798352
1706,56.0,49.0,3.454082310714789e-05
1707,56.0,64.0,0.0004143818975236528
1708,56.0,44.0,0.0031941409771394326
1709,56.0,4.0,0.002979808008781632
1710,56.0,88.0,0.0014157810579798352
1711,56.0,71.0,0.002814299902722928
1712,56.0,94.0,0.008277353082167637
1713,56.0,96.0,0.0015467483409313918
1714,56.0,111.0,0.05839484850807717
1715,56.0,57.0,0.05854936213490099
1716,56.0,33.0,0.008977215889466664
1717,56.0,102.0,0.058263881225125616
1718,56.0,51.0,0.0033596490831981373
1719,56.0,28.0,0.008311893905274785
1720,56.0,45.0,0.05801500743366066
1721,56.0,27.0,0.0013812402348726872
1722,56.0,37.0,0.0004143818975236528
1723,56.0,92.0,0.05788404015070911
1724,14.0,43.0,0.002745995525759394
1725,14.0,22.0,0.05563909574077002
1726,14.0,103.0,0.002745995525759394
1727,14.0,113.0,0.0087719302232311
1728,14.0,54.0,0.002745995525759394
1729,14.0,5.0,0.002745995525759394
1730,14.0,51.0,0.002745995525759394
1731,14.0,15.0,0.002745995525759394
1732,14.0,62.0,0.002745995525759394
1733,14.0,83.0,0.0087719302232311
1734,14.0,37.0,0.002745995525759394
1735,14.0,33.0,0.002745995525759394
1736,14.0,96.0,0.002745995525759394
1737,14.0,13.0,0.0087719302232311
1738,14.0,57.0,0.002745995525759394
1739,14.0,97.0,0.05563909574077002
1740,14.0,74.0,0.0087719302232311
1741,14.0,58.0,0.0087719302232311
1742,14.0,91.0,0.0087719302232311
1743,14.0,14.0,0.05563909574077002
1744,14.0,26.0,0.05563909574077002
1745,14.0,65.0,0.0087719302232311
1746,14.0,79.0,0.002745995525759394
1747,14.0,49.0,0.05563909574077002
1748,14.0,84.0,0.002745995525759394
1749,14.0,59.0,0.0087719302232311
1750,14.0,53.0,0.0087719302232311
1751,14.0,1.0,0.0087719302232311
1752,14.0,61.0,0.0087719302232311
1753,14.0,30.0,0.002745995525759394
1754,14.0,63.0,0.002745995525759394
1755,14.0,39.0,0.0087719302232311
1756,14.0,48.0,0.002745995525759394
1757,14.0,9.0,0.002745995525759394
1758,14.0,64.0,0.0087719302232311
1759,14.0,34.0,0.002745995525759394
1760,14.0,2.0,0.0087719302232311
1761,14.0,82.0,0.0087719302232311
1762,14.0,4.0,0.05563909574077002
1763,14.0,35.0,0.002745995525759394
1764,14.0,114.0,0.05563909574077002
1765,14.0,45.0,0.002745995525759394
1766,14.0,28.0,0.002745995525759394
1767,14.0,29.0,0.0087719302232311
1768,14.0,20.0,0.0087719302232311
1769,14.0,108.0,0.0087719302232311
1770,14.0,72.0,0.38947368870398397
1771,14.0,10.0,0.002745995525759394
1772,14.0,106.0,0.002745995525759394
1773,54.0,69.0,0.002876589018258085
1774,54.0,114.0,0.008419505897822656
1775,54.0,91.0,0.0007666982095140227
1776,54.0,45.0,0.05881350116329542
1777,54.0,59.0,0.009292568685142956
1778,54.0,79.0,0.00024000988390549989
1779,54.0,37.0,0.00027530545480145566
1780,54.0,84.0,0.00024000988390549989
1781,54.0,72.0,0.03421052423572912
1782,54.0,65.0,0.009838599513149256
1783,54.0,111.0,0.05857349127938992
1784,54.0,19.0,0.35059531215169065
1785,54.0,113.0,0.0007666982095140227
1786,54.0,5.0,0.00024000988390549989
1787,54.0,51.0,0.003250427937045813
1788,54.0,2.0,0.0009358228152922067
1789,54.0,57.0,0.05935953199130172
1790,54.0,103.0,0.0030813033312676293
1791,54.0,52.0,0.008525870475628933
1792,54.0,83.0,0.003643287227772108
1793,54.0,106.0,0.00024000988390549989
1794,54.0,54.0,0.008632051324652206
1795,54.0,9.0,0.003116598902163585
1796,54.0,7.0,0.008392041440746706
1797,54.0,77.0,0.00835674586985075
1798,54.0,93.0,0.0028412934473621295
1799,54.0,33.0,0.009311911187540732
1800,54.0,49.0,0.004898352587572
1801,54.0,102.0,0.058439662244507695
1802,54.0,62.0,0.00024000988390549989
1803,54.0,96.0,0.00040913448968368386
1804,54.0,29.0,0.0007666982095140227
1805,54.0,73.0,3.529557089595578e-05
1806,54.0,105.0,0.00835674586985075
1807,54.0,97.0,0.008419505897822656
1808,54.0,56.0,0.00835674586985075
1809,54.0,3.0,3.529557089595578e-05
1810,54.0,92.0,0.058439662244507695
1811,54.0,40.0,0.002876589018258085
1812,54.0,34.0,0.00024000988390549989
1813,54.0,94.0,0.00835674586985075
1814,54.0,24.0,0.0028412934473621295
1815,54.0,26.0,0.004898352587572
1816,54.0,1.0,0.0007666982095140227
1817,54.0,23.0,0.0028412934473621295
1818,54.0,63.0,0.00024000988390549989
1819,54.0,60.0,0.058439662244507695
1820,54.0,80.0,0.00835674586985075
1821,54.0,88.0,3.529557089595578e-05
1822,54.0,35.0,0.00024000988390549989
1823,54.0,39.0,0.0008019937804099785
1824,54.0,15.0,0.00024000988390549989
1825,54.0,44.0,0.0028412934473621295
1826,54.0,20.0,0.0007666982095140227
1827,54.0,82.0,0.004323147090660635
1828,54.0,71.0,0.0028412934473621295
1829,54.0,76.0,0.0028412934473621295
1830,54.0,68.0,0.0028412934473621295
1831,54.0,64.0,0.0008019937804099785
1832,54.0,48.0,0.009311911187540732
1833,54.0,86.0,0.00835674586985075
1834,54.0,22.0,0.005032181622454228
1835,54.0,70.0,3.529557089595578e-05
1836,54.0,74.0,0.0007666982095140227
1837,54.0,10.0,0.00024000988390549989
1838,54.0,14.0,0.004898352587572
1839,54.0,30.0,0.00024000988390549989
1840,54.0,13.0,0.003777116262654336
1841,54.0,108.0,0.0008019937804099785
1842,54.0,46.0,0.0028412934473621295
1843,54.0,4.0,0.007873475069816357
1844,54.0,53.0,0.0007666982095140227
1845,54.0,61.0,0.014129532472877808
1846,54.0,28.0,0.008632051324652206
1847,54.0,17.0,0.00835674586985075
1848,54.0,43.0,0.00024000988390549989
1849,54.0,58.0,0.0008019937804099785
1850,54.0,89.0,3.529557089595578e-05
1851,54.0,104.0,0.00835674586985075
1852,54.0,47.0,0.0028412934473621295
1853,3.0,40.0,0.013109058716784989
1854,3.0,97.0,0.0008399551882521176
1855,3.0,77.0,0.013716253898860758
1856,3.0,44.0,0.0038317692029637036
1857,3.0,65.0,0.0010031031242789174
1858,3.0,34.0,2.60171857471163e-05
1859,3.0,82.0,0.003914879654101464
1860,3.0,22.0,0.0005271576971867307
1861,3.0,111.0,0.009948698000580987
1862,3.0,54.0,0.0009460098588882723
1863,3.0,71.0,0.000312797491065387
1864,3.0,88.0,0.0127962612257196
1865,3.0,24.0,0.000312797491065387
1866,3.0,15.0,2.60171857471163e-05
1867,3.0,76.0,0.013109058716784989
1868,3.0,17.0,0.000919992673141156
1869,3.0,108.0,8.311045113776134e-05
1870,3.0,74.0,8.311045113776134e-05
1871,3.0,60.0,0.00642972628868267
1872,3.0,69.0,0.0038317692029637036
1873,3.0,43.0,2.60171857471163e-05
1874,3.0,30.0,2.60171857471163e-05
1875,3.0,59.0,0.0010031031242789174
1876,3.0,51.0,0.00385778638871082
1877,3.0,61.0,0.0010031031242789174
1878,3.0,48.0,0.0009460098588882723
1879,3.0,5.0,2.60171857471163e-05
1880,3.0,7.0,0.013716253898860758
1881,3.0,68.0,0.06975384301107278
1882,3.0,86.0,0.000919992673141156
1883,3.0,14.0,0.0005271576971867307
1884,3.0,13.0,0.0003959079422031483
1885,3.0,107.0,0.06944104552000739
1886,3.0,58.0,8.311045113776134e-05
1887,3.0,113.0,0.0036020821630360776
1888,3.0,72.0,0.0036901039359402586
1889,3.0,64.0,0.0036020821630360776
1890,3.0,70.0,0.06944104552000739
1891,3.0,29.0,8.311045113776134e-05
1892,3.0,92.0,0.00642972628868267
1893,3.0,19.0,0.03857835773209602
1894,3.0,62.0,2.60171857471163e-05
1895,3.0,47.0,0.06975384301107278
1896,3.0,102.0,0.009948698000580987
1897,3.0,57.0,0.006455743474429787
1898,3.0,93.0,0.013109058716784989
1899,3.0,83.0,0.0003959079422031483
1900,3.0,35.0,2.60171857471163e-05
1901,3.0,45.0,0.006455743474429787
1902,3.0,105.0,0.000919992673141156
1903,3.0,73.0,0.06944104552000739
1904,3.0,84.0,2.60171857471163e-05
1905,3.0,2.0,0.0036020821630360776
1906,3.0,63.0,2.60171857471163e-05
1907,3.0,39.0,8.311045113776134e-05
1908,3.0,104.0,0.000919992673141156
1909,3.0,20.0,8.311045113776134e-05
1910,3.0,75.0,0.3472052195888642
1911,3.0,89.0,0.0127962612257196
1912,3.0,49.0,0.0005271576971867307
1913,3.0,103.0,0.0003388146768125033
1914,3.0,28.0,0.0009460098588882723
1915,3.0,114.0,0.0008399551882521176
1916,3.0,26.0,0.0005271576971867307
1917,3.0,33.0,0.0009460098588882723
1918,3.0,96.0,0.012822278411466718
1919,3.0,27.0,0.0127962612257196
1920,3.0,80.0,0.000919992673141156
1921,3.0,4.0,0.0008399551882521176
1922,3.0,46.0,0.000312797491065387
1923,3.0,37.0,0.0035449888976454326
1924,3.0,56.0,0.004438964385039473
1925,3.0,1.0,8.311045113776134e-05
1926,3.0,106.0,0.012822278411466718
1927,3.0,52.0,0.004438964385039473
1928,3.0,53.0,8.311045113776134e-05
1929,3.0,3.0,0.0127962612257196
1930,3.0,94.0,0.000919992673141156
1931,3.0,11.0,0.0035189717118983164
1932,3.0,23.0,0.000312797491065387
1933,3.0,91.0,8.311045113776134e-05
1934,3.0,41.0,0.0035189717118983164
1935,3.0,9.0,0.0003388146768125033
1936,3.0,55.0,0.0035189717118983164
1937,3.0,10.0,2.60171857471163e-05
1938,3.0,79.0,0.0035449888976454326
1939,55.0,82.0,0.0038684211101163487
1940,55.0,77.0,0.013847452721787737
1941,55.0,33.0,0.0009287926110443922
1942,55.0,107.0,0.07010526229900117
1943,55.0,88.0,0.012918660110743344
1944,55.0,71.0,0.00031578948775509334
1945,55.0,23.0,0.00031578948775509334
1946,55.0,55.0,0.003552631622361255
1947,55.0,56.0,0.004481424233405648
1948,55.0,37.0,0.003552631622361255
1949,55.0,41.0,0.003552631622361255
1950,55.0,45.0,0.006491228262964807
1951,55.0,11.0,0.003552631622361255
1952,55.0,59.0,0.0009287926110443922
1953,55.0,9.0,0.00031578948775509334
1954,55.0,48.0,0.0009287926110443922
1955,55.0,103.0,0.00031578948775509334
1956,55.0,2.0,0.003552631622361255
1957,55.0,64.0,0.003552631622361255
1958,55.0,80.0,0.0009287926110443922
1959,55.0,46.0,0.00031578948775509334
1960,55.0,13.0,0.00031578948775509334
1961,55.0,89.0,0.012918660110743344
1962,55.0,75.0,0.3505263188475527
1963,55.0,79.0,0.003552631622361255
1964,55.0,44.0,0.0038684211101163487
1965,55.0,4.0,0.00031578948775509334
1966,55.0,76.0,0.013234449598498437
1967,55.0,94.0,0.0009287926110443922
1968,55.0,68.0,0.07042105178675627
1969,55.0,61.0,0.0009287926110443922
1970,55.0,105.0,0.0009287926110443922
1971,55.0,65.0,0.0009287926110443922
1972,55.0,73.0,0.07010526229900117
1973,55.0,54.0,0.0009287926110443922
1974,55.0,86.0,0.0009287926110443922
1975,55.0,52.0,0.004481424233405648
1976,55.0,27.0,0.012918660110743344
1977,55.0,83.0,0.00031578948775509334
1978,55.0,70.0,0.07010526229900117
1979,55.0,97.0,0.00031578948775509334
1980,55.0,47.0,0.07042105178675627
1981,55.0,57.0,0.006491228262964807
1982,55.0,17.0,0.0009287926110443922
1983,55.0,40.0,0.013234449598498437
1984,55.0,102.0,0.010043859885326063
1985,55.0,60.0,0.006491228262964807
1986,55.0,114.0,0.00031578948775509334
1987,55.0,28.0,0.0009287926110443922
1988,55.0,113.0,0.003552631622361255
1989,55.0,96.0,0.012918660110743344
1990,55.0,24.0,0.00031578948775509334
1991,55.0,92.0,0.006491228262964807
1992,55.0,93.0,0.013234449598498437
1993,55.0,69.0,0.0038684211101163487
1994,55.0,51.0,0.0038684211101163487
1995,55.0,111.0,0.010043859885326063
1996,55.0,106.0,0.012918660110743344
1997,55.0,7.0,0.013847452721787737
1998,55.0,104.0,0.0009287926110443922
1999,55.0,3.0,0.012918660110743344
2000,55.0,19.0,0.03894736876083919
2001,51.0,53.0,0.001713038665967788
2002,51.0,9.0,0.0024784098065640386
2003,51.0,34.0,0.0005362556016267274
2004,51.0,5.0,0.0005362556016267274
2005,51.0,52.0,0.00649930573400289
2006,51.0,26.0,0.010888577117183999
2007,51.0,88.0,0.002730263168764869
2008,51.0,62.0,0.0005362556016267274
2009,51.0,69.0,0.0026866466114648024
2010,51.0,104.0,0.005644518149004633
2011,51.0,13.0,0.0037424699252197927
2012,51.0,96.0,0.0033537958247062895
2013,51.0,57.0,0.04045155300916075
2014,51.0,89.0,0.002730263168764869
2015,51.0,108.0,0.0017360567901238608
2016,51.0,7.0,0.008374781317769501
2017,51.0,92.0,0.03947192449619088
2018,51.0,80.0,0.005644518149004633
2019,51.0,82.0,0.004843058188775739
2020,51.0,51.0,0.003310179267406223
2021,51.0,94.0,0.005644518149004633
2022,51.0,84.0,0.0005362556016267274
2023,51.0,1.0,0.001713038665967788
2024,51.0,58.0,0.0017360567901238608
2025,51.0,17.0,0.005644518149004633
2026,51.0,75.0,0.07345658385391149
2027,51.0,111.0,0.04030369395703306
2028,51.0,114.0,0.013251086109308386
2029,51.0,79.0,0.0012807480081542184
2030,51.0,22.0,0.010975854171498692
2031,51.0,27.0,0.002707245044608796
2032,51.0,40.0,0.004649399249546107
2033,51.0,61.0,0.01062229414906729
2034,51.0,46.0,0.0019191360807812386
2035,51.0,43.0,0.0005362556016267274
2036,51.0,63.0,0.0005362556016267274
2037,51.0,105.0,0.005644518149004633
2038,51.0,60.0,0.03947192449619088
2039,51.0,86.0,0.005644518149004633
2040,51.0,107.0,0.014691316462621144
2041,51.0,64.0,0.0024805491966513517
2042,51.0,68.0,0.016610452543402383
2043,51.0,74.0,0.001713038665967788
2044,51.0,103.0,0.002455391682407966
2045,51.0,72.0,0.07616920924247042
2046,51.0,4.0,0.012894990252279932
2047,51.0,70.0,0.014714334586777216
2048,51.0,20.0,0.001713038665967788
2049,51.0,11.0,0.0007444924065274911
2050,51.0,14.0,0.010888577117183999
2051,51.0,93.0,0.004626381125390035
2052,51.0,33.0,0.006647164786130581
2053,51.0,55.0,0.0007444924065274911
2054,51.0,23.0,0.0019191360807812386
2055,51.0,65.0,0.007823947850471642
2056,51.0,10.0,0.0005362556016267274
2057,51.0,73.0,0.014714334586777216
2058,51.0,91.0,0.001713038665967788
2059,51.0,97.0,0.013251086109308386
2060,51.0,48.0,0.006647164786130581
2061,51.0,37.0,0.0013037661323102912
2062,51.0,49.0,0.010888577117183999
2063,51.0,47.0,0.016610452543402383
2064,51.0,3.0,0.002730263168764869
2065,51.0,54.0,0.006203791874787433
2066,51.0,2.0,0.0025678262509660453
2067,51.0,30.0,0.0005362556016267274
2068,51.0,28.0,0.006203791874787433
2069,51.0,39.0,0.0017360567901238608
2070,51.0,106.0,0.0032435006462355233
2071,51.0,71.0,0.0019191360807812386
2072,51.0,44.0,0.0026636284873087297
2073,51.0,35.0,0.0005362556016267274
2074,51.0,29.0,0.001713038665967788
2075,51.0,83.0,0.003655192870905099
2076,51.0,77.0,0.008351763193613429
2077,51.0,113.0,0.002457531072495279
2078,51.0,24.0,0.0019191360807812386
2079,51.0,76.0,0.004626381125390035
2080,51.0,15.0,0.0005362556016267274
2081,51.0,19.0,0.23680375121554625
2082,51.0,56.0,0.006389010555532123
2083,51.0,102.0,0.04021641690271836
2084,51.0,45.0,0.040095457152132294
2085,51.0,41.0,0.0007444924065274911
2086,51.0,59.0,0.007467851993443186
2087,48.0,62.0,0.0004109324030009494
2088,48.0,70.0,3.288821157232041e-05
2089,48.0,29.0,0.0013127007096088807
2090,48.0,33.0,0.008864078275514694
2091,48.0,1.0,0.0013127007096088807
2092,48.0,22.0,0.00848386191307737
2093,48.0,59.0,0.009257058172114556
2094,48.0,104.0,0.0077867681198282475
2095,48.0,49.0,0.008359160781972262
2096,48.0,106.0,0.0004109324030009494
2097,48.0,93.0,0.002647501022475327
2098,48.0,15.0,0.0004109324030009494
2099,48.0,43.0,0.0004109324030009494
2100,48.0,10.0,0.0004109324030009494
2101,48.0,44.0,0.002647501022475327
2102,48.0,84.0,0.0004109324030009494
2103,48.0,86.0,0.0077867681198282475
2104,48.0,72.0,0.058441499123582256
2105,48.0,52.0,0.007944357462505675
2106,48.0,34.0,0.0004109324030009494
2107,48.0,7.0,0.007819656331400568
2108,48.0,111.0,0.054578444967064335
2109,48.0,3.0,3.288821157232041e-05
2110,48.0,46.0,0.002647501022475327
2111,48.0,2.0,0.0014702900522863078
2112,48.0,92.0,0.05445374383595923
2113,48.0,28.0,0.008230588734401518
2114,48.0,9.0,0.0030913216370485968
2115,48.0,80.0,0.0077867681198282475
2116,48.0,74.0,0.0013127007096088807
2117,48.0,96.0,0.0005685217456783765
2118,48.0,65.0,0.009765846582122626
2119,48.0,54.0,0.008230588734401518
2120,48.0,108.0,0.0013455889211812012
2121,48.0,91.0,0.0013127007096088807
2122,48.0,69.0,0.0026803892340476476
2123,48.0,47.0,0.002647501022475327
2124,48.0,13.0,0.004117791074761635
2125,48.0,45.0,0.05498937737006528
2126,48.0,26.0,0.008359160781972262
2127,48.0,71.0,0.002647501022475327
2128,48.0,63.0,0.0004109324030009494
2129,48.0,102.0,0.05445374383595923
2130,48.0,79.0,0.0004109324030009494
2131,48.0,113.0,0.0013127007096088807
2132,48.0,14.0,0.008359160781972262
2133,48.0,105.0,0.0077867681198282475
2134,48.0,4.0,0.011131362935552697
2135,48.0,5.0,0.0004109324030009494
2136,48.0,24.0,0.002647501022475327
2137,48.0,30.0,0.0004109324030009494
2138,48.0,35.0,0.0004109324030009494
2139,48.0,83.0,0.003993089943656528
2140,48.0,56.0,0.0077867681198282475
2141,48.0,114.0,0.011640151345560767
2142,48.0,48.0,0.008864078275514694
2143,48.0,19.0,0.3266827114455229
2144,48.0,88.0,3.288821157232041e-05
2145,48.0,51.0,0.0032160227681537036
2146,48.0,68.0,0.002647501022475327
2147,48.0,57.0,0.055498165780073355
2148,48.0,82.0,0.004626579484769705
2149,48.0,17.0,0.0077867681198282475
2150,48.0,39.0,0.0013455889211812012
2151,48.0,73.0,3.288821157232041e-05
2152,48.0,37.0,0.0004438206145732698
2153,48.0,94.0,0.0077867681198282475
2154,48.0,23.0,0.002647501022475327
2155,48.0,60.0,0.05445374383595923
2156,48.0,40.0,0.0026803892340476476
2157,48.0,58.0,0.0013455889211812012
2158,48.0,53.0,0.0013127007096088807
2159,48.0,61.0,0.01376411343090635
2160,48.0,97.0,0.011640151345560767
2161,48.0,103.0,0.0030584334254762768
2162,48.0,64.0,0.0013455889211812012
2163,48.0,20.0,0.0013127007096088807
2164,48.0,89.0,3.288821157232041e-05
2165,48.0,76.0,0.002647501022475327
2166,48.0,77.0,0.0077867681198282475
2167,70.0,102.0,0.010026186915950789
2168,70.0,88.0,0.012895929266933531
2169,70.0,114.0,0.00041313253073566535
2170,70.0,56.0,0.004473538748675181
2171,70.0,96.0,0.012900760930751478
2172,70.0,39.0,1.5434481021843225e-05
2173,70.0,74.0,1.5434481021843225e-05
2174,70.0,41.0,0.0035463803624368882
2175,70.0,48.0,0.0009319900500562406
2176,70.0,103.0,0.0003200654903429896
2177,70.0,46.0,0.00031523382652504187
2178,70.0,37.0,0.003551212026254836
2179,70.0,22.0,9.789870421062348e-05
2180,70.0,89.0,0.012895929266933531
2181,70.0,51.0,0.003866445852779878
2182,70.0,68.0,0.0702971457946821
2183,70.0,15.0,4.83166381794776e-06
2184,70.0,9.0,0.0003200654903429896
2185,70.0,7.0,0.013823087653171823
2186,70.0,77.0,0.013823087653171823
2187,70.0,13.0,0.0003306683075468851
2188,70.0,84.0,4.83166381794776e-06
2189,70.0,59.0,0.000942592867260136
2190,70.0,1.0,1.5434481021843225e-05
2191,70.0,45.0,0.006484638217331849
2192,70.0,14.0,9.789870421062348e-05
2193,70.0,30.0,4.83166381794776e-06
2194,70.0,2.0,0.0035618148434587316
2195,70.0,97.0,0.00041313253073566535
2196,70.0,17.0,0.0009271583862382927
2197,70.0,44.0,0.00386161418896193
2198,70.0,76.0,0.013211163093458572
2199,70.0,86.0,0.0009271583862382927
2200,70.0,72.0,0.0006852909398060217
2201,70.0,80.0,0.0009271583862382927
2202,70.0,75.0,0.34990955388975065
2203,70.0,82.0,0.0038770486699837734
2204,70.0,29.0,1.5434481021843225e-05
2205,70.0,23.0,0.00031523382652504187
2206,70.0,70.0,0.06998191196815706
2207,70.0,43.0,4.83166381794776e-06
2208,70.0,57.0,0.006484638217331849
2209,70.0,35.0,4.83166381794776e-06
2210,70.0,52.0,0.004473538748675181
2211,70.0,106.0,0.012900760930751478
2212,70.0,27.0,0.012895929266933531
2213,70.0,3.0,0.012895929266933531
2214,70.0,79.0,0.003551212026254836
2215,70.0,105.0,0.0009271583862382927
2216,70.0,63.0,4.83166381794776e-06
2217,70.0,61.0,0.000942592867260136
2218,70.0,49.0,9.789870421062348e-05
2219,70.0,4.0,0.00041313253073566535
2220,70.0,19.0,0.03887883932108341
2221,70.0,28.0,0.0009319900500562406
2222,70.0,91.0,1.5434481021843225e-05
2223,70.0,47.0,0.0702971457946821
2224,70.0,60.0,0.006479806553513901
2225,70.0,54.0,0.0009319900500562406
2226,70.0,71.0,0.00031523382652504187
2227,70.0,64.0,0.0035618148434587316
2228,70.0,62.0,4.83166381794776e-06
2229,70.0,53.0,1.5434481021843225e-05
2230,70.0,108.0,1.5434481021843225e-05
2231,70.0,104.0,0.0009271583862382927
2232,70.0,94.0,0.0009271583862382927
2233,70.0,26.0,9.789870421062348e-05
2234,70.0,34.0,4.83166381794776e-06
2235,70.0,11.0,0.0035463803624368882
