uid;USAGE_DTTM;Download_Type;ID;TidenHNum;TidenMNum;avg_X;avg_Y;stddev_X;stddev_Y;all_cnames;N_BREAK
2;2019-01-17T09:40:00.000+01:00;Voice;513374;9;40;647285,631285686;6638688,18352476;NaN;NaN;TC6242BF1;128
2;2019-01-17T10:05:00.000+01:00;Voice;990746;10;5;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF1;128
2;2019-01-17T10:05:00.000+01:00;Voice;990747;10;5;647977,351653301;6638637,68626762;NaN;NaN;TC6243CF1;128
2;2019-01-17T10:10:00.000+01:00;Voice;573669;10;10;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF1;128
2;2019-01-17T10:10:00.000+01:00;Voice;573670;10;10;647977,351653301;6638637,68626762;NaN;NaN;87004ANB01_12;128
2;2019-01-17T10:10:00.000+01:00;Voice;573671;10;10;647977,351653301;6638637,68626762;NaN;NaN;87004ANB01_11;128
2;2019-01-17T10:15:00.000+01:00;Voice;575485;10;15;647977,351653301;6638637,68626762;NaN;NaN;87004ANB01_11;128
2;2019-01-17T10:15:00.000+01:00;Voice;575486;10;15;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T10:15:00.000+01:00;Voice;575487;10;15;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF1;128
2;2019-01-17T10:20:00.000+01:00;Voice;1797769;10;20;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T10:25:00.000+01:00;Voice;2055880;10;25;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T10:30:00.000+01:00;Voice;52304;10;30;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T10:35:00.000+01:00;Voice;1161264;10;35;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T10:40:00.000+01:00;Voice;597736;10;40;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T10:45:00.000+01:00;Voice;605006;10;45;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T10:50:00.000+01:00;Voice;669209;10;50;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T10:55:00.000+01:00;Voice;196582;10;55;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T11:00:00.000+01:00;Voice;622809;11;0;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T11:05:00.000+01:00;Voice;2168663;11;5;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T11:10:00.000+01:00;Voice;530138;11;10;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T11:15:00.000+01:00;Voice;600445;11;15;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T11:20:00.000+01:00;Voice;614367;11;20;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T11:25:00.000+01:00;Voice;769707;11;25;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T11:30:00.000+01:00;Voice;609518;11;30;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T11:30:00.000+01:00;Voice;609519;11;30;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF1;128
2;2019-01-17T11:35:00.000+01:00;Voice;1417032;11;35;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T11:40:00.000+01:00;Voice;2005119;11;40;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T11:45:00.000+01:00;Voice;601672;11;45;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T11:45:00.000+01:00;Voice;601673;11;45;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF1;128
2;2019-01-17T11:50:00.000+01:00;Voice;342715;11;50;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF1;128
2;2019-01-17T11:50:00.000+01:00;Voice;342716;11;50;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T11:55:00.000+01:00;Voice;287411;11;55;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T12:00:00.000+01:00;Voice;387171;12;0;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T12:05:00.000+01:00;Voice;701527;12;5;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T12:10:00.000+01:00;Voice;604661;12;10;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T12:15:00.000+01:00;Voice;2167725;12;15;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T12:20:00.000+01:00;Voice;605540;12;20;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T12:25:00.000+01:00;Voice;603167;12;25;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T12:30:00.000+01:00;Voice;1000338;12;30;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T12:30:00.000+01:00;Voice;1000339;12;30;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF1;128
2;2019-01-17T12:35:00.000+01:00;Voice;1953408;12;35;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF1;128
2;2019-01-17T12:35:00.000+01:00;Voice;1953409;12;35;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T12:40:00.000+01:00;Voice;617679;12;40;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T12:45:00.000+01:00;Voice;619086;12;45;647977,351653301;6638637,68626762;NaN;NaN;87004ANB01_13;128
2;2019-01-17T12:45:00.000+01:00;Voice;619087;12;45;647977,351653301;6638637,68626762;NaN;NaN;87004ANB01_11;128
2;2019-01-17T12:45:00.000+01:00;Voice;619088;12;45;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF1;128
2;2019-01-17T12:45:00.000+01:00;Voice;619089;12;45;647977,351653301;6638637,68626762;NaN;NaN;TC6243AF8;128
2;2019-01-17T12:50:00.000+01:00;Voice;1600856;12;50;647017,527908591;6639368,73468257;NaN;NaN;TC6229BF1;128
2;2019-01-17T12:50:00.000+01:00;Voice;1600857;12;50;647642,554409565;6639159,46062497;NaN;NaN;TC6233BF1;128
2;2019-01-17T12:50:00.000+01:00;Voice;1600858;12;50;647977,351653301;6638637,68626762;NaN;NaN;TC6243CF1;128
2;2019-01-17T12:55:00.000+01:00;Voice;627850;12;55;647017,527908591;6639368,73468257;NaN;NaN;TC6229BF1;128
2;2019-01-17T12:55:00.000+01:00;Voice;627852;12;55;647285,631285686;6638688,18352476;NaN;NaN;TC6242CF1;128
2;2019-01-17T16:35:00.000+01:00;Voice;1531711;16;35;646489,911342432;6637965,47605557;NaN;NaN;TC6258CF8;128
2;2019-01-17T16:35:00.000+01:00;Voice;1531712;16;35;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T16:40:00.000+01:00;Voice;1839656;16;40;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T16:45:00.000+01:00;Voice;995355;16;45;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T16:50:00.000+01:00;Voice;599430;16;50;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T16:55:00.000+01:00;Voice;592617;16;55;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T17:00:00.000+01:00;Voice;592578;17;0;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T17:05:00.000+01:00;Voice;272930;17;5;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T17:05:00.000+01:00;Voice;272931;17;5;645855,857641212;6636546,98384915;NaN;NaN;87035FNB01_11;128
2;2019-01-17T17:10:00.000+01:00;Voice;1448634;17;10;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T17:15:00.000+01:00;Voice;2024234;17;15;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T17:20:00.000+01:00;Voice;1274844;17;20;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T17:20:00.000+01:00;Voice;1274845;17;20;645855,857641212;6636546,98384915;NaN;NaN;87035FNB01_12;128
2;2019-01-17T17:20:00.000+01:00;Voice;1274846;17;20;645855,857641212;6636546,98384915;NaN;NaN;87035FNB01_11;128
2;2019-01-17T17:25:00.000+01:00;Voice;246344;17;25;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T17:30:00.000+01:00;Voice;291743;17;30;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T17:35:00.000+01:00;Voice;558291;17;35;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T17:40:00.000+01:00;Voice;2108006;17;40;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T17:45:00.000+01:00;Voice;550218;17;45;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T17:50:00.000+01:00;Voice;546687;17;50;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T17:55:00.000+01:00;Voice;544061;17;55;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T18:00:00.000+01:00;Voice;543925;18;0;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T18:25:00.000+01:00;Voice;522989;18;25;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T18:30:00.000+01:00;Voice;528562;18;30;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T18:35:00.000+01:00;Voice;1577071;18;35;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T18:40:00.000+01:00;Voice;672024;18;40;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T18:45:00.000+01:00;Voice;1191712;18;45;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T18:50:00.000+01:00;Voice;441251;18;50;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T19:10:00.000+01:00;Voice;508304;19;10;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T20:05:00.000+01:00;Voice;1428594;20;5;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T21:00:00.000+01:00;Voice;448943;21;0;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T21:05:00.000+01:00;Voice;442050;21;5;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T22:00:00.000+01:00;Voice;381872;22;0;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T22:50:00.000+01:00;Voice;331632;22;50;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
2;2019-01-17T23:45:00.000+01:00;Voice;295265;23;45;646480,389052717;6636359,77073538;NaN;NaN;TC6273CF8;128
